TimeStamp, TYPE_ACC0, TYPE_ACC1, TYPE_ACC2, TYPE_MAG0, TYPE_MAG1, TYPE_MAG2, TYPE_GYRO0, TYPE_GYRO1, TYPE_GYRO2, TYPE_ROTATION0, TYPE_ROTATION1, TYPE_ROTATION2, TYPE_LINEAR0, TYPE_LINEAR1, TYPE_LINEAR2, TYPE_GRAVITY0, TYPE_GRAVITY1, TYPE_GRAVITY2, position_x, position_y, velocity_x, velocity_y, pressure, size, mCurrentPattern, Counter
17780311,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,-2.7533264,7.3789215,5.9759216,603.09015,1149.3671,3026.1394,2003.7214,0.725,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",47
17780528,-2.6000977,7.527359,5.482712,-2.6000977,7.527359,5.482712,-2.6000977,7.527359,5.482712,-0.16822815,0.43067932,0.88471985,-0.16822815,0.43067932,0.88471985,-0.16822815,0.43067932,0.88471985,1065.4912,806.6028,2149.3013,-3539.0552,0.4625,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",47
17780795,-4.146744,7.364563,5.0948486,7.650757,-18.86139,2.619934,7.650757,-18.86139,2.619934,7.650757,-18.86139,2.619934,7.650757,-18.86139,2.619934,7.650757,-18.86139,2.619934,851.9895,309.56396,-1815.7291,-1261.4257,0.75,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",47
,,,,,,,,,,,,,,,,,,,,,,,,,,
17781013,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,-5.008667,7.6327057,3.9408417,702,221,0,0,0.4625,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48
17781261,-3.5003204,7.4459534,4.9128876,-3.5003204,7.4459534,4.9128876,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,242,693,0,0,1,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48
17781261,-3.5003204,7.4459534,4.9128876,-3.5003204,7.4459534,4.9128876,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,-0.10437012,-0.16299438,-0.0010681152,242,693,0,0,1,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48
17781462,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,-3.2273712,7.1969604,5.932831,605.282,1127.6974,2527.7986,1769.4595,0.7,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48
17781679,-3.0980835,7.2448425,5.2672424,-3.0980835,7.2448425,5.2672424,-3.0980835,7.2448425,5.2672424,-0.17167664,0.4206848,0.8883972,-0.17167664,0.4206848,0.8883972,-0.17167664,0.4206848,0.8883972,1094.1039,825.4935,1344.7737,-2304.785,0.4375,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48
17781896,-4.2281494,6.9479675,5.219345,6.781006,-19.38324,3.7887573,6.781006,-19.38324,3.7887573,6.781006,-19.38324,3.7887573,6.781006,-19.38324,3.7887573,6.781006,-19.38324,3.7887573,818.05444,363.65082,-1842.407,-1631.2411,0.71250004,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",48
,,,,,,,,,,,,,,,,,,,,,,,,,,
17782146,-3.8163452,7.029373,5.712555,-3.8163452,7.029373,5.712555,-3.8163452,7.029373,5.712555,-3.8163452,7.029373,5.712555,0.4046173,-0.029022217,0.37109375,0.4046173,-0.029022217,0.37109375,657,228,0,0,0.45000002,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",49
17782402,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,274,718,0,0,0.71250004,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",49
17782402,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,-3.7588959,7.2352753,5.463562,274,718,0,0,0.71250004,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",49
17782614,-3.0406342,6.952759,6.368576,2.430725,-18.86139,4.624939,2.430725,-18.86139,4.624939,2.430725,-18.86139,4.624939,2.430725,-18.86139,4.624939,2.430725,-18.86139,4.624939,592.8439,1158.992,3068.4802,1789.4331,0.7625,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",49
17782881,-3.5817108,7.0341644,5.7317047,-3.5817108,7.0341644,5.7317047,-3.5817108,7.0341644,5.7317047,-3.5817108,7.0341644,5.7317047,-3.5817108,7.0341644,5.7317047,-3.5817108,7.0341644,5.7317047,1074.44,828.91016,893.26154,-1589.3271,0.5,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",49
17783064,-4.0653534,7.2400513,5.3151245,-4.0653534,7.2400513,5.3151245,-4.0653534,7.2400513,5.3151245,-4.0653534,7.2400513,5.3151245,-4.0653534,7.2400513,5.3151245,-4.0653534,7.2400513,5.3151245,836.63654,364.71143,-2173.6238,-2367.6138,0.7625,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",49
,,,,,,,,,,,,,,,,,,,,,,,,,,
17783280,-4.357437,7.2352753,5.602417,-4.357437,7.2352753,5.602417,-4.357437,7.2352753,5.602417,-4.357437,7.2352753,5.602417,-4.357437,7.2352753,5.602417,-4.357437,7.2352753,5.602417,661,218,0,0,0.35,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",50
17783577,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,255,698,0,0,0.925,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",50
17783577,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,-3.9121246,7.158661,5.1187897,255,698,0,0,0.925,0.027450982,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",50
17783782,-2.9304962,6.962326,6.4499664,-2.9304962,6.962326,6.4499664,-2.9304962,6.962326,6.4499664,-0.14311218,0.40768433,0.89660645,-0.14311218,0.40768433,0.89660645,-0.14311218,0.40768433,0.89660645,568.4558,1123.391,2158.8318,966.00793,0.6125,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",50
17784032,-3.5003204,6.9240265,5.8609924,-3.5003204,6.9240265,5.8609924,-3.5003204,6.9240265,5.8609924,-3.5003204,6.9240265,5.8609924,-3.5003204,6.9240265,5.8609924,-3.5003204,6.9240265,5.8609924,1102.3308,823.19666,818.48676,-2082.647,0.6125,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",50
17784216,-4.4149017,7.6710205,4.017456,-4.4149017,7.6710205,4.017456,-4.4149017,7.6710205,4.017456,-4.4149017,7.6710205,4.017456,-4.4149017,7.6710205,4.017456,-4.4149017,7.6710205,4.017456,828.519,335.53986,-2567.4385,-2388.289,0.875,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",50
,,,,,,,,,,,,,,,,,,,,,,,,,,
17784407,-5.4108887,6.9910583,4.438843,-5.4108887,6.9910583,4.438843,-5.4108887,6.9910583,4.438843,-5.4108887,6.9910583,4.438843,-5.4108887,6.9910583,4.438843,-5.4108887,6.9910583,4.438843,626,183,0,0,0.375,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",51
17784686,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,250,670,0,0,0.975,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",51
17784686,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,-4.01268,7.163437,5.4108887,250,670,0,0,0.975,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",51
17784883,-3.3949738,6.9240265,6.4499664,-3.3949738,6.9240265,6.4499664,-3.3949738,6.9240265,6.4499664,-3.3949738,6.9240265,6.4499664,-3.3949738,6.9240265,6.4499664,-3.3949738,6.9240265,6.4499664,599.6013,1103.681,1855.1365,1375.8075,0.675,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",51
17785117,-3.2225952,7.139496,5.5928497,-3.2225952,7.139496,5.5928497,-3.2225952,7.139496,5.5928497,-3.2225952,7.139496,5.5928497,-3.2225952,7.139496,5.5928497,-3.2225952,7.139496,5.5928497,1070.0973,838.5796,784.19904,-1552.5486,0.675,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",51
17785334,-4.9751434,7.364563,4.9128876,-4.9751434,7.364563,4.9128876,-4.9751434,7.364563,4.9128876,-4.9751434,7.364563,4.9128876,-4.9751434,7.364563,4.9128876,-4.9751434,7.364563,4.9128876,825.49817,319.83948,-2562.2708,-1977.4327,0.9375,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",51
,,,,,,,,,,,,,,,,,,,,,,,,,,
17785532,-5.190628,7.3310394,4.1180267,10.087585,-20.25299,3.288269,10.087585,-20.25299,3.288269,10.087585,-20.25299,3.288269,10.087585,-20.25299,3.288269,10.087585,-20.25299,3.288269,615.73376,204,0,0,0.5,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",52
17785828,-3.6296082,7.0772552,5.3821564,-3.6296082,7.0772552,5.3821564,-3.6296082,7.0772552,5.3821564,-3.6296082,7.0772552,5.3821564,0.24015808,-0.12060547,-0.03845215,0.24015808,-0.12060547,-0.03845215,259,718,0,0,1.1,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",52
17785828,-3.6296082,7.0772552,5.3821564,-3.6296082,7.0772552,5.3821564,-3.6296082,7.0772552,5.3821564,-3.6296082,7.0772552,5.3821564,0.24015808,-0.12060547,-0.03845215,0.24015808,-0.12060547,-0.03845215,259,718,0,0,1.1,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",52
17786018,-3.0933075,7.1059875,5.8179016,-3.0933075,7.1059875,5.8179016,-3.0933075,7.1059875,5.8179016,-3.0933075,7.1059875,5.8179016,0.3223114,0.009719849,-0.025436401,0.3223114,0.009719849,-0.025436401,576.8925,1102.0879,1934.5438,1746.0183,0.5375,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",52
17786269,-3.423706,6.981491,5.39653,4.866028,-18.86139,4.624939,4.866028,-18.86139,4.624939,-0.14572144,0.43545532,0.8807831,-0.14572144,0.43545532,0.8807831,-0.14572144,0.43545532,0.8807831,1079.5886,824.64526,612.699,-2657.2737,0.5375,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",52
17786486,-4.175476,7.3166656,5.377365,6.954956,-18.164063,4.2907715,6.954956,-18.164063,4.2907715,-0.1829834,0.4485321,0.86776733,-0.1829834,0.4485321,0.86776733,-0.1829834,0.4485321,0.86776733,817.7029,345.70288,-1759.3804,-1715.6266,0.8125,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",52
,,,,,,,,,,,,,,,,,,,,,,,,,,
17786744,-4.2281494,7.321457,5.449188,-4.2281494,7.321457,5.449188,-0.17575073,-0.269516,0.1224823,-0.17575073,-0.269516,0.1224823,-0.17575073,-0.269516,0.1224823,-0.17575073,-0.269516,0.1224823,662.59283,221.59283,0,0,0.575,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",53
17787104,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,246,737,0,0,1.0500001,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",53
17787104,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,-3.7636719,7.4411774,5.2433014,246,737,0,0,1.0500001,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",53
17787270,-3.198639,7.2640076,5.99028,-3.198639,7.2640076,5.99028,-3.198639,7.2640076,5.99028,-0.13871765,0.43347168,0.88423157,-0.13871765,0.43347168,0.88423157,-0.13871765,0.43347168,0.88423157,574.78015,1114.458,2013.3597,1562.4972,0.7625,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",53
17787537,-3.6583252,7.6327057,6.2488556,3.300476,-18.685913,4.4570923,3.300476,-18.685913,4.4570923,3.300476,-18.685913,4.4570923,3.300476,-18.685913,4.4570923,3.300476,-18.685913,4.4570923,1065.074,823.88904,764.05347,-1146.2183,0.475,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",53
17787737,-4.333496,7.3310394,4.740509,-4.333496,7.3310394,4.740509,-4.333496,7.3310394,4.740509,-4.333496,7.3310394,4.740509,-4.333496,7.3310394,4.740509,-4.333496,7.3310394,4.740509,836.7791,363.511,-2210.1929,-1886.7639,0.7625,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",53
,,,,,,,,,,,,,,,,,,,,,,,,,,
17787981,-4.3239136,7.4459534,5.367798,-4.3239136,7.4459534,5.367798,-4.3239136,7.4459534,5.367798,-4.3239136,7.4459534,5.367798,-4.3239136,7.4459534,5.367798,-4.3239136,7.4459534,5.367798,645,226,0,0,0.4375,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",54
17789658,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,281,712,0,0,0.6625,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",54
17789658,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,-2.9352875,6.8617706,6.2009735,281,712,0,0,0.6625,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",54
17789840,-1.9488678,6.4882813,7.211334,-1.9488678,6.4882813,7.211334,-1.9488678,6.4882813,7.211334,-1.9488678,6.4882813,7.211334,-1.9488678,6.4882813,7.211334,-1.9488678,6.4882813,7.211334,593.2341,1165.5958,2572.4692,1806.5337,0.77500004,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",54
17790040,-2.5234833,7.0772552,6.0860596,-2.5234833,7.0772552,6.0860596,-2.5234833,7.0772552,6.0860596,-2.5234833,7.0772552,6.0860596,-2.5234833,7.0772552,6.0860596,-2.5234833,7.0772552,6.0860596,1120.331,828.2373,1866.4294,-1611.4951,0.77500004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",54
17790290,-3.3949738,7.2592163,5.966339,5.041504,-18.338013,6.794739,5.041504,-18.338013,6.794739,5.041504,-18.338013,6.794739,5.041504,-18.338013,6.794739,5.041504,-18.338013,6.794739,805.84283,354.55518,-1896.2859,-2149.0247,0.77500004,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",54
,,,,,,,,,,,,,,,,,,,,,,,,,,
17790465,-3.6008759,7.388504,5.693405,-3.6008759,7.388504,5.693405,-3.6008759,7.388504,5.693405,-3.6008759,7.388504,5.693405,-3.6008759,7.388504,5.693405,-3.6008759,7.388504,5.693405,696,246,0,0,0.625,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",55
17790895,-2.6479797,7.1011963,6.0429535,-2.6479797,7.1011963,6.0429535,-2.6479797,7.1011963,6.0429535,0.16958618,-0.4043274,-0.8985748,0.16958618,-0.4043274,-0.8985748,0.16958618,-0.4043274,-0.8985748,284,838,0,0,0.7875,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",55
17790895,-2.6479797,7.1011963,6.0429535,-2.6479797,7.1011963,6.0429535,-2.6479797,7.1011963,6.0429535,0.16958618,-0.4043274,-0.8985748,0.16958618,-0.4043274,-0.8985748,0.16958618,-0.4043274,-0.8985748,284,838,0,0,0.7875,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",55
17791058,-3.1268158,7.4172363,6.392517,-0.5279541,-19.38324,8.131409,0.007461548,-0.36538696,0.3227539,0.007461548,-0.36538696,0.3227539,0.007461548,-0.36538696,0.3227539,0.007461548,-0.36538696,0.3227539,583.4031,1187.7588,2223.061,2314.9539,0.77500004,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",55
17791308,-2.2649078,7.5608826,5.195404,-2.2649078,7.5608826,5.195404,-2.2649078,7.5608826,5.195404,-2.2649078,7.5608826,5.195404,-2.2649078,7.5608826,5.195404,-2.2649078,7.5608826,5.195404,1061.1997,814.68054,1699.0516,-2812.5425,0.77500004,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",55
17791608,-3.9552155,7.8769226,5.0421753,-3.9552155,7.8769226,5.0421753,-3.9552155,7.8769226,5.0421753,-3.9552155,7.8769226,5.0421753,-3.9552155,7.8769226,5.0421753,-3.9552155,7.8769226,5.0421753,784.08905,389.99158,-1641.2312,-1262.807,1.0375,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",55
,,,,,,,,,,,,,,,,,,,,,,,,,,
17791789,-4.304764,7.9295807,4.692627,-4.304764,7.9295807,4.692627,-4.304764,7.9295807,4.692627,-4.304764,7.9295807,4.692627,-4.304764,7.9295807,4.692627,-4.304764,7.9295807,4.692627,651.4375,297.625,0,0,0.725,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",56
17792080,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,271,666,0,0,0.425,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",56
17792080,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,-3.0885162,7.455536,5.449188,271,666,0,0,0.425,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",56
17792276,-2.197876,7.115555,6.62236,-2.197876,7.115555,6.62236,-2.197876,7.115555,6.62236,-2.197876,7.115555,6.62236,-2.197876,7.115555,6.62236,-2.197876,7.115555,6.62236,573.8515,1148.7568,2263.944,1876.5916,0.7375,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",56
17792526,-2.178711,7.3789215,5.7700195,-2.178711,7.3789215,5.7700195,-2.178711,7.3789215,5.7700195,-2.178711,7.3789215,5.7700195,-2.178711,7.3789215,5.7700195,-2.178711,7.3789215,5.7700195,1092.333,843.667,1646.1523,-1706.7467,0.7375,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",56
17792760,-3.107666,7.843399,5.1618958,-3.107666,7.843399,5.1618958,-3.107666,7.843399,5.1618958,-3.107666,7.843399,5.1618958,-3.107666,7.843399,5.1618958,-3.107666,7.843399,5.1618958,821.2189,343.3302,-2005.922,-1810.4384,1,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",56
,,,,,,,,,,,,,,,,,,,,,,,,,,
17792974,-3.3279266,8.245621,4.5681305,-3.3279266,8.245621,4.5681305,-3.3279266,8.245621,4.5681305,-3.3279266,8.245621,4.5681305,-3.3279266,8.245621,4.5681305,-3.3279266,8.245621,4.5681305,669.9602,225,0,0,0.5625,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",57
17793231,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,271,687,0,0,0.6,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",57
17793231,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,-3.1746979,7.747635,5.530594,271,687,0,0,0.6,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",57
17793427,-1.9009857,7.254425,6.100418,-1.9009857,7.254425,6.100418,-1.9009857,7.254425,6.100418,-1.9009857,7.254425,6.100418,-1.9009857,7.254425,6.100418,-1.9009857,7.254425,6.100418,578.3254,1104.1597,1964.1371,1618.9417,0.55,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",57
17793694,-2.949646,7.4172363,5.8849335,-2.949646,7.4172363,5.8849335,-2.949646,7.4172363,5.8849335,-2.949646,7.4172363,5.8849335,-2.949646,7.4172363,5.8849335,-2.949646,7.4172363,5.8849335,1065.4312,796.27466,1925.4434,-1484.4635,0.55,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",57
17793944,-3.4667969,7.843399,4.692627,3.9962769,-17.642212,3.4545898,3.9962769,-17.642212,3.4545898,3.9962769,-17.642212,3.4545898,3.9962769,-17.642212,3.4545898,3.9962769,-17.642212,3.4545898,805.1163,375.08722,-2025.7863,-1519.2736,0.8125,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",57
,,,,,,,,,,,,,,,,,,,,,,,,,,
17794149,-3.945633,7.958313,5.0038757,-3.945633,7.958313,5.0038757,-3.945633,7.958313,5.0038757,-3.945633,7.958313,5.0038757,-3.945633,7.958313,5.0038757,-3.945633,7.958313,5.0038757,672,264,0,0,0.35,0.003921569,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",58
17794448,-3.059784,7.6949615,5.6598816,-3.059784,7.6949615,5.6598816,-3.059784,7.6949615,5.6598816,-3.059784,7.6949615,5.6598816,-0.13256836,0.17567444,0.08677673,-0.13256836,0.17567444,0.08677673,225,715,0,0,0.4375,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",58
17794448,-3.059784,7.6949615,5.6598816,-3.059784,7.6949615,5.6598816,-3.059784,7.6949615,5.6598816,-3.059784,7.6949615,5.6598816,-0.13256836,0.17567444,0.08677673,-0.13256836,0.17567444,0.08677673,225,715,0,0,0.4375,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",58
17794628,-2.2840576,7.4172363,5.827484,-2.2840576,7.4172363,5.827484,-2.2840576,7.4172363,5.827484,-2.2840576,7.4172363,5.827484,0.16923523,0.05041504,-0.1625061,0.16923523,0.05041504,-0.1625061,586.20605,1088.7815,1828.9858,2047.9219,0.6875,0.011764707,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",58
17794862,-2.8874054,7.594406,5.4683533,-1.3977051,-16.42456,4.2907715,-1.3977051,-16.42456,4.2907715,-1.3977051,-16.42456,4.2907715,-1.3977051,-16.42456,4.2907715,-1.3977051,-16.42456,4.2907715,1051.7771,817.7932,1781.8337,-1529.4218,0.6875,0.019607844,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",58
17795095,-2.9783783,7.88649,5.372574,-2.9783783,7.88649,5.372574,-2.9783783,7.88649,5.372574,-0.17521667,0.4524231,0.8743744,-0.17521667,0.4524231,0.8743744,-0.17521667,0.4524231,0.8743744,823.3104,375.3449,-2706.825,-2513.238,0.96250004,0.03137255,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",58
,,,,,,,,,,,,,,,,,,,,,,,,,,
17795358,-3.9504242,8.010986,5.3821564,-3.9504242,8.010986,5.3821564,-3.9504242,8.010986,5.3821564,-3.9504242,8.010986,5.3821564,-3.9504242,8.010986,5.3821564,-3.9504242,8.010986,5.3821564,664.0034,239.33221,0,0,0.35,0.007843138,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",59
17795599,-2.791626,7.757202,5.3582153,3.4744263,-16.77246,4.624939,3.4744263,-16.77246,4.624939,3.4744263,-16.77246,4.624939,3.4744263,-16.77246,4.624939,3.4744263,-16.77246,4.624939,243,756,0,0,0.5375,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",59
17795599,-2.791626,7.757202,5.3582153,3.4744263,-16.77246,4.624939,3.4744263,-16.77246,4.624939,3.4744263,-16.77246,4.624939,3.4744263,-16.77246,4.624939,3.4744263,-16.77246,4.624939,243,756,0,0,0.5375,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",59
17795779,-1.8052216,7.2831573,6.6941833,-1.9195557,-16.946411,6.1279297,-1.9195557,-16.946411,6.1279297,-1.9195557,-16.946411,6.1279297,-1.9195557,-16.946411,6.1279297,-1.9195557,-16.946411,6.1279297,596.7006,1123.9888,2134.0686,1710.8618,0.7875,0.015686275,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",59
17796013,-1.4891815,7.1059875,5.875366,-1.4891815,7.1059875,5.875366,-1.4891815,7.1059875,5.875366,-1.4891815,7.1059875,5.875366,-1.4891815,7.1059875,5.875366,-1.4891815,7.1059875,5.875366,1110.7308,811.5768,1708.303,-2640.8816,0.7875,0.023529414,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",59
17796247,-3.5577698,7.9918365,3.8929596,-3.5577698,7.9918365,3.8929596,-3.5577698,7.9918365,3.8929596,-0.18743896,0.4589386,0.868454,-0.18743896,0.4589386,0.868454,-0.18743896,0.4589386,0.868454,860.90137,321.91235,-2135.9167,-1948.1058,0.7875,0.03529412,"[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]",59
