@relation mattPattern1-35

@attribute ' TYPE_ACC0' numeric
@attribute ' TYPE_ACC1' numeric
@attribute ' TYPE_ACC2' numeric
@attribute ' TYPE_MAG0' numeric
@attribute ' TYPE_MAG1' numeric
@attribute ' TYPE_MAG2' numeric
@attribute ' TYPE_GYRO0' numeric
@attribute ' TYPE_GYRO1' numeric
@attribute ' TYPE_GYRO2' numeric
@attribute ' TYPE_ROTATION0' numeric
@attribute ' TYPE_ROTATION1' numeric
@attribute ' TYPE_ROTATION2' numeric
@attribute ' TYPE_LINEAR0' numeric
@attribute ' TYPE_LINEAR1' numeric
@attribute ' TYPE_LINEAR2' numeric
@attribute ' TYPE_GRAVITY0' numeric
@attribute ' TYPE_GRAVITY1' numeric
@attribute ' TYPE_GRAVITY2' numeric
@attribute ' position_x' numeric
@attribute ' position_y' numeric
@attribute ' velocity_x' numeric
@attribute ' velocity_y' numeric
@attribute ' pressure' numeric
@attribute ' size' numeric
@attribute ' mCurrentPattern' {'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]'}
@attribute ' Counter' numeric

@data
-0.579392,6.62236,6.780365,-10.099793,-7.026672,-2.389526,-10.099793,-7.026672,-2.389526,-10.099793,-7.026672,-2.389526,-10.099793,-7.026672,-2.389526,-10.099793,-7.026672,-2.389526,859.6319,350.82928,-3095.6912,-2737.127,0.6625,0.019608,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',1
-1.302445,7.182602,6.813889,-1.302445,7.182602,6.813889,-1.302445,7.182602,6.813889,0.33342,-0.178024,-0.537781,0.33342,-0.178024,-0.537781,0.33342,-0.178024,-0.537781,685,220,0,0,0.6625,0.011765,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',2
-1.704666,7.651856,6.536163,-4.356384,-11.376953,-1.889038,-4.356384,-11.376953,-1.889038,-4.356384,-11.376953,-1.889038,-4.356384,-11.376953,-1.889038,-4.356384,-11.376953,-1.889038,250,699,0,0,0.675,0.019608,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',2
-1.704666,7.651856,6.536163,-4.356384,-11.376953,-1.889038,-4.356384,-11.376953,-1.889038,-4.356384,-11.376953,-1.889038,-4.356384,-11.376953,-1.889038,-4.356384,-11.376953,-1.889038,250,699,0,0,0.675,0.019608,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',2
-0.19632,7.445953,6.914444,-0.19632,7.445953,6.914444,-0.19632,7.445953,6.914444,-0.19632,7.445953,6.914444,-0.19632,7.445953,6.914444,-0.19632,7.445953,6.914444,571.3124,1215.3713,2209.6538,3772.1,1.1,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',2
-1.527496,6.967117,7.331039,-1.527496,6.967117,7.331039,-1.527496,6.967117,7.331039,-1.527496,6.967117,7.331039,0.44577,-0.194824,0.929398,0.44577,-0.194824,0.929398,1062.7284,826.376,1504.429,-1898.2128,0.8375,0.019608,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',2
-3.720581,7.627914,5.937607,-3.720581,7.627914,5.937607,0.132095,0.295059,-0.150208,0.132095,0.295059,-0.150208,0.132095,0.295059,-0.150208,0.132095,0.295059,-0.150208,809.3972,382.64227,-2333.2139,-1814.7178,0.8375,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',2
-3.289627,7.948746,4.611221,-3.289627,7.948746,4.611221,-3.289627,7.948746,4.611221,-3.289627,7.948746,4.611221,-3.289627,7.948746,4.611221,-3.289627,7.948746,4.611221,657,233,0,0,0.8375,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',3
-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,209,683,0,0,1.1,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',3
-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,-3.198639,7.398071,5.59285,209,683,0,0,1.1,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',3
-1.824371,6.598419,7.278366,-1.824371,6.598419,7.278366,-1.824371,6.598419,7.278366,-1.824371,6.598419,7.278366,-1.824371,6.598419,7.278366,-1.824371,6.598419,7.278366,556.3719,1170.8044,1862.2808,2413.1526,0.8,0.019608,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',3
-2.466019,6.742065,7.149078,-2.616882,-12.770081,1.116943,-2.616882,-12.770081,1.116943,-2.616882,-12.770081,1.116943,-2.616882,-12.770081,1.116943,-2.616882,-12.770081,1.116943,1083.8336,847.4164,2632.6658,-3402.0298,0.8,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',3
-3.591293,7.580032,4.678268,-3.591293,7.580032,4.678268,-3.591293,7.580032,4.678268,-3.591293,7.580032,4.678268,-3.591293,7.580032,4.678268,-3.591293,7.580032,4.678268,860.01605,333.21027,-3300.4329,-2133.2632,0.8,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',3
-3.720581,7.230484,4.539398,-3.720581,7.230484,4.539398,-3.720581,7.230484,4.539398,-3.720581,7.230484,4.539398,-3.720581,7.230484,4.539398,-3.720581,7.230484,4.539398,587.30743,204,0,0,0.45,0.011765,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',4
-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,187,631,0,0,1.15,0.035294,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',4
-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,-3.605667,7.383713,5.075699,187,631,0,0,1.15,0.035294,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',4
-2.035065,6.833038,6.957535,-2.035065,6.833038,6.957535,-2.035065,6.833038,6.957535,-2.035065,6.833038,6.957535,-2.035065,6.833038,6.957535,-2.035065,6.833038,6.957535,596.30725,1115.426,1222.1261,1280.9064,0.8,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',4
-3.031052,6.607987,6.952759,-3.031052,6.607987,6.952759,0.468719,0.509171,-0.117188,0.468719,0.509171,-0.117188,0.468719,0.509171,-0.117188,0.468719,0.509171,-0.117188,1072.5975,815.8026,2025.0758,-2029.843,0.8,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',4
-2.806,7.029373,5.846634,-2.806,7.029373,5.846634,-2.806,7.029373,5.846634,-2.806,7.029373,5.846634,-2.806,7.029373,5.846634,-2.806,7.029373,5.846634,835.9906,312.95935,-3698.9475,-2442.2205,0.8,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',4
-4.323914,7.058106,5.951981,-4.323914,7.058106,5.951981,-4.323914,7.058106,5.951981,-4.323914,7.058106,5.951981,-4.323914,7.058106,5.951981,-4.323914,7.058106,5.951981,596,199,0,0,0.4625,0.011765,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',5
-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,172,724,0,0,0.9,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',5
-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,-3.18428,6.957535,4.601654,172,724,0,0,0.9,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',5
-2.169144,6.833038,6.311112,-2.169144,6.833038,6.311112,-2.169144,6.833038,6.311112,-2.169144,6.833038,6.311112,-2.169144,6.833038,6.311112,-2.169144,6.833038,6.311112,569.473,1138.3153,1871.8088,1225.0421,0.6875,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',5
-2.504334,6.890503,6.459549,-2.504334,6.890503,6.459549,-2.504334,6.890503,6.459549,-2.504334,6.890503,6.459549,-2.504334,6.890503,6.459549,-2.504334,6.890503,6.459549,1097.1204,833.60376,2014.3817,-2127.9465,0.6875,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',5
-4.132385,7.359772,4.491516,-4.132385,7.359772,4.491516,-4.132385,7.359772,4.491516,-4.132385,7.359772,4.491516,-4.132385,7.359772,4.491516,-4.132385,7.359772,4.491516,822.62085,324.99402,-4343.43,-2427.0935,0.975,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',5
-4.821915,7.943955,3.3423,-4.821915,7.943955,3.3423,-4.821915,7.943955,3.3423,-4.821915,7.943955,3.3423,-4.821915,7.943955,3.3423,-4.821915,7.943955,3.3423,596,203,0,0,0.4,0.011765,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6
-3.222595,7.331039,5.348633,-3.222595,7.331039,5.348633,-3.222595,7.331039,5.348633,-3.222595,7.331039,5.348633,0.284302,0.027969,-0.177307,0.284302,0.027969,-0.177307,178,707,0,0,0.7,0.023529,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6
-3.222595,7.331039,5.348633,-3.222595,7.331039,5.348633,-3.222595,7.331039,5.348633,-3.222595,7.331039,5.348633,0.284302,0.027969,-0.177307,0.284302,0.027969,-0.177307,178,707,0,0,0.7,0.023529,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6
-1.944077,7.129929,6.536163,-1.944077,7.129929,6.536163,-1.944077,7.129929,6.536163,-1.944077,7.129929,6.536163,-1.944077,7.129929,6.536163,-1.944077,7.129929,6.536163,560.0253,1224.0304,1293.4359,1552.1779,0.95,0.023529,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6
-2.178711,6.813889,6.636719,-2.178711,6.813889,6.636719,-2.178711,6.813889,6.636719,-2.178711,6.813889,6.636719,-2.178711,6.813889,6.636719,-2.178711,6.813889,6.636719,1065.8805,793.015,2242.6636,-2514.601,0.6875,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6
-3.236954,8.010986,4.92247,-3.236954,8.010986,4.92247,-3.236954,8.010986,4.92247,-3.236954,8.010986,4.92247,-3.236954,8.010986,4.92247,-3.236954,8.010986,4.92247,810.1794,375.0995,-2339.6423,-1993.5145,0.95,0.023529,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',6
-4.065353,7.72847,4.735718,-4.065353,7.72847,4.735718,-4.065353,7.72847,4.735718,-4.065353,7.72847,4.735718,-4.065353,7.72847,4.735718,-4.065353,7.72847,4.735718,668.5,226,0,0,0.45,0.007843,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7
-3.002319,7.110779,5.664673,-3.002319,7.110779,5.664673,0.219452,0.102249,-0.103333,0.219452,0.102249,-0.103333,0.219452,0.102249,-0.103333,0.219452,0.102249,-0.103333,193,695,0,0,1.05,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7
-3.002319,7.110779,5.664673,-3.002319,7.110779,5.664673,0.219452,0.102249,-0.103333,0.219452,0.102249,-0.103333,0.219452,0.102249,-0.103333,0.219452,0.102249,-0.103333,193,695,0,0,1.05,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7
-1.714233,7.062882,6.330261,-1.714233,7.062882,6.330261,-1.714233,7.062882,6.330261,-1.714233,7.062882,6.330261,-1.714233,7.062882,6.330261,-1.714233,7.062882,6.330261,569.4151,1231.6008,1685.827,1815.6204,0.775,0.019608,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7
-2.853882,7.398071,5.899307,-2.853882,7.398071,5.899307,-2.853882,7.398071,5.899307,-2.853882,7.398071,5.899307,-2.853882,7.398071,5.899307,-2.853882,7.398071,5.899307,1080.3881,818.91797,2104.669,-3012.2722,0.775,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7
-3.327927,7.249634,5.29596,-3.327927,7.249634,5.29596,-3.327927,7.249634,5.29596,-3.327927,7.249634,5.29596,-3.327927,7.249634,5.29596,-3.327927,7.249634,5.29596,806.4541,356.48822,-1954.052,-1890.0444,1.0375,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',7
-4.405319,7.465118,5.951981,-4.405319,7.465118,5.951981,-4.405319,7.465118,5.951981,-4.405319,7.465118,5.951981,-4.405319,7.465118,5.951981,-4.405319,7.465118,5.951981,668.5,258.5,0,0,0.75,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8
-2.834732,6.9767,5.793961,3.996277,-16.946411,3.121948,3.996277,-16.946411,3.121948,3.996277,-16.946411,3.121948,3.996277,-16.946411,3.121948,3.996277,-16.946411,3.121948,194,717,0,0,1.1875,0.035294,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8
-2.834732,6.9767,5.793961,3.996277,-16.946411,3.121948,3.996277,-16.946411,3.121948,3.996277,-16.946411,3.121948,3.996277,-16.946411,3.121948,3.996277,-16.946411,3.121948,194,717,0,0,1.1875,0.035294,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8
-1.053436,6.603195,7.244843,-1.053436,6.603195,7.244843,-1.053436,6.603195,7.244843,-1.053436,6.603195,7.244843,-1.053436,6.603195,7.244843,-1.053436,6.603195,7.244843,577.61444,1235.5376,1864.0497,1536.9672,0.925,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8
-2.164352,6.675034,7.010208,-2.164352,6.675034,7.010208,-2.164352,6.675034,7.010208,-2.164352,6.675034,7.010208,-2.164352,6.675034,7.010208,-2.164352,6.675034,7.010208,1100.5181,800.89795,1638.9801,-1871.27,0.925,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8
-3.169922,7.062882,4.54419,-3.169922,7.062882,4.54419,-3.169922,7.062882,4.54419,0.24057,-0.401947,-0.881104,0.24057,-0.401947,-0.881104,0.24057,-0.401947,-0.881104,860.9565,335.97095,-2333.9617,-1424.4344,0.925,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',8
-5.008667,8.101975,3.960007,-5.008667,8.101975,3.960007,-5.008667,8.101975,3.960007,-5.008667,8.101975,3.960007,-5.008667,8.101975,3.960007,-5.008667,8.101975,3.960007,685,245.41174,0,0,0.325,0.003922,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9
-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,193,748,0,0,0.9125,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9
-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,-3.940842,7.589615,4.884171,193,748,0,0,0.9125,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9
-2.063797,6.751648,6.090836,-2.063797,6.751648,6.090836,-2.063797,6.751648,6.090836,-2.063797,6.751648,6.090836,0.714508,-0.363159,-0.059692,0.714508,-0.363159,-0.059692,549.764,1188.3258,2583.0688,2556.7432,0.6625,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9
-2.772476,7.345398,5.860992,-2.772476,7.345398,5.860992,-2.772476,7.345398,5.860992,-2.772476,7.345398,5.860992,-2.772476,7.345398,5.860992,-2.772476,7.345398,5.860992,1132.8344,817.0354,1822.2448,-3386.1396,0.6625,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9
-3.466797,7.881699,5.23851,-3.466797,7.881699,5.23851,-3.466797,7.881699,5.23851,-3.466797,7.881699,5.23851,-3.466797,7.881699,5.23851,-3.466797,7.881699,5.23851,815.62,336.8225,-1754.1241,-2062.222,0.975,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',9
-4.405319,7.613556,5.97113,-4.405319,7.613556,5.97113,-4.405319,7.613556,5.97113,-4.405319,7.613556,5.97113,-4.405319,7.613556,5.97113,-4.405319,7.613556,5.97113,718.5,219,0,0,0.325,0.007843,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',10
-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,199,739,0,0,1.1625,0.035294,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',10
-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,-3.256104,7.187393,2.571365,199,739,0,0,1.1625,0.035294,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',10
-1.561005,7.115555,6.809097,-1.561005,7.115555,6.809097,-1.561005,7.115555,6.809097,-1.561005,7.115555,6.809097,-1.561005,7.115555,6.809097,-1.561005,7.115555,6.809097,558.911,1221.7578,2504.6653,2372.712,0.6125,0.019608,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',10
-2.547424,7.603973,5.501862,-2.547424,7.603973,5.501862,-2.547424,7.603973,5.501862,-2.547424,7.603973,5.501862,-2.547424,7.603973,5.501862,-2.547424,7.603973,5.501862,1048.0199,769.4614,2007.992,-3924.3708,0.6125,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',10
-3.916901,7.862549,4.194641,-3.916901,7.862549,4.194641,-3.916901,7.862549,4.194641,-3.916901,7.862549,4.194641,-3.916901,7.862549,4.194641,-3.916901,7.862549,4.194641,817.5571,346.6737,-2549.8752,-1762.8092,0.875,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',10
-3.83551,7.493851,5.726929,-3.83551,7.493851,5.726929,-3.83551,7.493851,5.726929,-3.83551,7.493851,5.726929,-0.283859,0.057755,0.410904,-0.283859,0.057755,0.410904,661,248,0,0,0.5375,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',11
-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,197,776,0,0,0.9375,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',11
-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,-2.782059,7.273575,5.511444,197,776,0,0,0.9375,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',11
-1.953659,7.13472,6.473908,-1.953659,7.13472,6.473908,-1.953659,7.13472,6.473908,-1.953659,7.13472,6.473908,0.626221,-0.033066,0.29837,0.626221,-0.033066,0.29837,579.145,1198.2213,1756.4365,1955.9929,0.675,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',11
-3.059784,7.240051,5.348633,-3.059784,7.240051,5.348633,-3.059784,7.240051,5.348633,-3.059784,7.240051,5.348633,-3.059784,7.240051,5.348633,-3.059784,7.240051,5.348633,1106.3663,838.6915,1613.0325,-1491.9105,0.675,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',11
-4.022247,7.929581,4.457993,-4.022247,7.929581,4.457993,-4.022247,7.929581,4.457993,-4.022247,7.929581,4.457993,-4.022247,7.929581,4.457993,-4.022247,7.929581,4.457993,859.44183,293.47583,-1671.0006,-1914.0251,0.9375,0.023529,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',11
-3.782837,7.632706,5.406097,-3.782837,7.632706,5.406097,-3.782837,7.632706,5.406097,-3.782837,7.632706,5.406097,-3.782837,7.632706,5.406097,-3.782837,7.632706,5.406097,735.7379,216.84137,0,0,0.375,0.007843,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',12
-2.858673,7.426804,5.319916,-2.858673,7.426804,5.319916,-2.858673,7.426804,5.319916,-2.858673,7.426804,5.319916,0.381561,-0.111328,-0.051025,0.381561,-0.111328,-0.051025,227,661,0,0,1.0125,0.035294,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',12
-2.858673,7.426804,5.319916,-2.858673,7.426804,5.319916,-2.858673,7.426804,5.319916,-2.858673,7.426804,5.319916,0.381561,-0.111328,-0.051025,0.381561,-0.111328,-0.051025,227,661,0,0,1.0125,0.035294,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',12
-2.059006,7.378922,6.038162,-2.059006,7.378922,6.038162,-2.059006,7.378922,6.038162,-2.059006,7.378922,6.038162,-2.059006,7.378922,6.038162,-2.059006,7.378922,6.038162,569.1737,1203.5952,1530.807,1195.8297,0.7,0.019608,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',12
-3.189072,7.680588,4.965561,-3.189072,7.680588,4.965561,-3.189072,7.680588,4.965561,-3.189072,7.680588,4.965561,-3.189072,7.680588,4.965561,-3.189072,7.680588,4.965561,1075.6785,777.5858,1959.8911,-2352.158,0.7,0.015686,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',12
-2.920914,7.900864,5.439621,2.604675,-16.946411,1.116943,2.604675,-16.946411,1.116943,2.604675,-16.946411,1.116943,0.453537,0.139297,0.48587,0.453537,0.139297,0.48587,860.2634,316.45642,-2357.5369,-1997.9117,1,0.031373,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',12
-3.064575,7.824249,4.769241,-3.064575,7.824249,4.769241,-3.064575,7.824249,4.769241,-3.064575,7.824249,4.769241,-3.064575,7.824249,4.769241,-3.064575,7.824249,4.769241,687,199,0,0,0.3375,0.007843,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',13
-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,193,685,0,0,1.05,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',13
-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,-3.040634,7.484268,5.367798,193,685,0,0,1.05,0.027451,'[Point(0, 1), Point(1, 2), Point(2, 1), Point(1, 0)]',13
